#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1413393212255760384,-1.07612,0.492468,1.32994,0.602861,-0.00175242,-0.797837,0.00340036,-0.00203336,0.00564574,0.00295741,-8.58178e-05,0.0010211,0.00356806,-3.83304e-05,1.40375e-05,1.42111e-06
1413393212305760512,-1.07618,0.492525,1.33005,0.602791,0.00800247,-0.797786,0.0107928,-0.000670865,0.00136095,0.00189229,-7.58552e-05,0.00114961,0.00397992,-0.000645427,4.43822e-05,8.03491e-05
1413393212355760384,-1.07318,0.48899,1.33025,0.602103,0.0179214,-0.798017,0.0178718,-0.00142513,-0.000131197,0.00195218,-9.33747e-05,0.00125073,0.00433844,-0.000988192,0.000189449,-0.000182901
1413393212405760512,-1.06834,0.48472,1.33004,0.602712,0.00645764,-0.797869,0.0100879,-0.00207518,0.000922874,-0.00117221,-0.000101225,0.00137117,0.00471357,-0.00231558,8.67145e-05,4.43853e-05
1413393212455760384,-1.05348,0.475568,1.33416,0.602809,0.0029957,-0.797837,0.00827303,-0.00102136,-0.00443877,-0.000786508,-0.000125113,0.00147635,0.00504302,-0.00270105,0.000168197,0.0011485
1413393212505760512,-1.07673,0.488941,1.33233,0.602935,0.0128148,-0.797548,0.0149505,-0.00117212,-0.00377876,0.000753146,-0.000125283,0.00158435,0.0054287,-0.00398444,0.000208841,-0.000923099
1413393212555760384,-1.06866,0.479509,1.33208,0.602332,0.00091559,-0.798223,0.00599736,-0.00214288,-0.00645914,-0.00274109,-0.000136953,0.00169425,0.0057789,-0.00389699,0.000498347,0.00175529
1413393212605760512,-1.07407,0.480256,1.33221,0.602122,0.00098087,-0.798382,0.00586851,-0.00238237,0.000925368,-0.00110805,-0.000143051,0.00178689,0.00610358,-0.00254154,2.11481e-05,0.0020166
1413393212655760384,-1.06723,0.475858,1.33619,0.602158,-0.000392648,-0.798364,0.00467277,-0.00269511,-0.001396,6.05535e-05,-0.000135442,0.00189568,0.00647091,-0.00308184,0.000989477,0.00257007
1413393212705760512,-1.06717,0.475517,1.33538,0.602469,-3.4485e-05,-0.798125,0.00534706,0.000729894,-0.00312059,0.0014577,-0.000141605,0.00198257,0.00681754,-0.00250851,0.00105347,0.00222082
1413393212755760384,-1.06791,0.476724,1.33584,0.602506,-0.000466796,-0.7981,0.00478956,0.00067089,0.0015652,0.00276551,-0.000159334,0.00208476,0.00717462,-0.0037862,0.000729978,0.0038348
1413393212805760512,-1.06855,0.477818,1.33571,0.602489,-0.000394461,-0.798113,0.0048003,0.000479622,-0.000991912,0.00304615,-0.000168376,0.00218215,0.00751705,-0.00399071,0.000929418,0.00366282
1413393212855760384,-1.06942,0.478222,1.3339,0.602299,-0.000639229,-0.798259,0.00428079,0.000481398,0.00243787,0.00206459,-0.000163474,0.00229212,0.00786265,-0.00559196,0.000808324,0.00352644
1413393212905760512,-1.06706,0.476958,1.33563,0.602563,-0.00293129,-0.798062,0.00263654,-0.00229981,0.0011244,5.22683e-05,-0.000180301,0.00239655,0.00817706,-0.00735197,-0.000952625,0.00628641
1413393212955760384,-1.06704,0.47656,1.33621,0.602466,-0.00298309,-0.798135,0.00263898,-0.0030844,-0.00250587,-0.00180336,-0.000189882,0.00248482,0.00852343,-0.00740293,-0.00114691,0.00579284
1413393213005760512,-1.06791,0.476773,1.33601,0.602471,-0.0028994,-0.798131,0.00261525,-0.000999529,0.000873416,-0.00113354,-0.0002073,0.00256818,0.00885346,-0.00702009,-0.00117061,0.00600194
1413393213055760384,-1.06751,0.476996,1.33509,0.602769,-0.00280258,-0.797904,0.0032448,-0.00122291,-0.000991973,-0.00238222,-0.000229229,0.00269454,0.00921846,-0.0128334,-0.00228165,0.0108644
1413393213105760512,-1.06374,0.47331,1.33597,0.602785,-0.00670815,-0.797875,-0.000341142,-0.000937656,-0.00163534,-0.00555138,-0.000245172,0.00279638,0.00953669,-0.0141301,-0.00707883,0.0092038
1413393213155760384,-1.06493,0.473783,1.33504,0.602595,-0.00589671,-0.798026,-5.41729e-05,0.000297433,0.000544331,-0.00159953,-0.000240816,0.00288575,0.00984546,-0.0133726,-0.00557227,0.00577315
1413393213205760512,-1.06552,0.474058,1.33487,0.602657,-0.00578626,-0.79798,6.5638e-05,0.00113574,0.00142918,-0.000561005,-0.000249355,0.00297805,0.0101809,-0.0138331,-0.00584689,0.0065356
1413393213255760384,-1.06681,0.475568,1.33483,0.602687,-0.0050152,-0.797962,0.000603148,0.00236218,0.000878093,0.00252238,-0.00026355,0.00306995,0.0104811,-0.0130984,-0.00544864,0.0050099
1413393213305760512,-1.07396,0.482938,1.33417,0.602723,0.00119594,-0.797929,0.00581562,0.00164795,-0.000461593,0.00276796,-0.000252231,0.00315352,0.0108092,-0.0139769,0.000791854,0.004549
1413393213355760384,-1.07117,0.480187,1.33392,0.602609,-0.00170148,-0.798026,0.00376525,0.00389394,0.004396,0.000773255,-0.000250345,0.00324196,0.0111103,-0.0136297,-5.97938e-05,0.00428829
1413393213405760512,-1.07007,0.485885,1.33852,0.601851,0.00809631,-0.798457,0.0133037,0.0029685,0.00342369,0.00443998,-0.000256524,0.00331465,0.0114175,-0.00888033,0.0249521,0.0148233
1413393213455760384,-1.07189,0.488416,1.33866,0.601758,0.00862621,-0.79851,0.0139769,0.00204829,0.000596238,0.00266123,-0.000265239,0.00338932,0.0117295,-0.00878665,0.0261343,0.0147568
1413393213505760512,-1.07202,0.489174,1.33918,0.601773,0.00863488,-0.7985,0.0138874,-0.000585182,0.000129256,0.00272267,-0.000266814,0.00348087,0.0120322,-0.00947091,0.0264214,0.0156407
1413393213555760384,-1.07155,0.488286,1.33925,0.601807,0.00854319,-0.79848,0.0136212,-0.000918551,0.000823345,0.0029387,-0.000226509,0.00355449,0.0123212,-0.00894669,0.0288202,0.0151185
1413393213605760512,-1.07167,0.488457,1.33896,0.601856,0.00834675,-0.798446,0.0135772,-0.000584856,0.0012149,0.00176981,-0.000287467,0.00361093,0.012622,-0.00732621,0.0273018,0.0159902
1413393213655760384,-1.07219,0.489111,1.3392,0.601886,0.00841165,-0.798423,0.0135136,-0.000867236,-0.00106941,-0.000192368,-0.000299417,0.00371601,0.0129461,-0.00980705,0.0288184,0.0161033
1413393213705760512,-1.07184,0.488659,1.33905,0.601921,0.00842288,-0.798396,0.0135681,-0.000818443,-0.00320113,-0.000665017,-0.000285213,0.00379232,0.0132271,-0.0113511,0.0306107,0.0142706
1413393213755760384,-1.07165,0.488499,1.339,0.601943,0.0085252,-0.798377,0.0136343,-6.13829e-05,-0.00176303,-0.00245868,-0.000286352,0.0038839,0.0135397,-0.0131996,0.0310641,0.0146572
1413393213805760512,-1.07153,0.488637,1.33872,0.602017,0.00852739,-0.798321,0.0136838,-0.000297368,-0.000983903,-0.00524272,-0.000303251,0.00397373,0.0138204,-0.0156566,0.0304528,0.0140535
1413393213855760384,-1.07136,0.488557,1.33859,0.602119,0.00848403,-0.798244,0.0136981,-0.000838203,-0.0017062,-0.00309374,-0.0003086,0.00405386,0.0141017,-0.0163216,0.0301345,0.0121556
1413393213905760512,-1.07189,0.489141,1.33856,0.602115,0.00842281,-0.798247,0.0137242,-0.000141351,-0.00400321,-0.00312481,-0.000339071,0.00413402,0.014389,-0.0163775,0.0274764,0.0174446
1413393213955760384,-1.07257,0.489737,1.3384,0.60204,0.00845285,-0.798303,0.0137518,0.000611518,-0.00463853,-0.000237236,-0.000358921,0.00420721,0.0146472,-0.0166819,0.025707,0.0190447
1413393214005760512,-1.07273,0.489528,1.33845,0.601937,0.0083998,-0.798381,0.0137387,-0.000195474,0.00904904,0.00321996,-0.000371051,0.00429842,0.0149305,-0.0184961,0.0260968,0.0201641
1413393214055760384,-1.07298,0.48986,1.33827,0.602092,0.00822406,-0.798271,0.0134772,0.00121499,0.00574678,0.00133451,-0.000379958,0.00437653,0.0152081,-0.0193587,0.0264817,0.0180372
1413393214105760512,-1.07328,0.49002,1.33838,0.60179,0.00839286,-0.798496,0.0135366,-0.000965161,0.00135214,0.0028004,-0.000383109,0.00445713,0.0154912,-0.0193083,0.0285423,0.016671
1413393214155760384,-1.0731,0.489729,1.33836,0.601988,0.00821806,-0.798351,0.0133654,0.00206098,-0.000413408,0.00143034,-0.000385478,0.00453438,0.0157694,-0.0207015,0.0291061,0.0135846
