#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1413393212255760384,-1.07612,0.492468,1.32994,0.606377,-0.005788,-0.795108,0.008771,-0.023601,0.121044,0.074783,0,0,0,0,0,0
1413393212305760512,-1.0757,0.493403,1.33134,0.604122,-0.00168469,-0.796853,0.00771408,0.0113349,0.0212686,0.0262384,-4.13121e-05,0.000155483,0.000423214,2.03983e-07,3.49869e-07,6.36547e-08
1413393212355760384,-1.07396,0.484101,1.33141,0.60342,0.00288152,-0.797402,-0.00503214,0.0110367,-0.0149615,0.0219583,-1.83465e-05,0.000326363,0.000815996,4.68487e-07,3.99599e-06,-2.91653e-05
1413393212405760512,-1.06804,0.481494,1.31941,0.606637,-0.00457987,-0.79496,-0.00315715,0.00284605,-0.0112903,-0.00132346,5.64307e-06,0.000412506,0.00120877,2.96791e-05,-2.01391e-05,-0.000276222
1413393212455760384,-1.05923,0.482746,1.33063,0.606984,-0.00563389,-0.794692,-0.00187781,0.0111028,-0.00251244,-0.00201747,-3.6059e-05,0.000512933,0.00161213,9.37075e-05,-0.000374432,-0.00027365
1413393212505760512,-1.05753,0.490286,1.33402,0.606457,-0.00548537,-0.795097,-0.00127209,0.0100681,-0.00113264,0.000654415,-5.08439e-05,0.000634369,0.00202151,-7.59553e-05,-0.000543707,-0.00079693
1413393212555760384,-1.05509,0.495253,1.33629,0.606048,-0.00482409,-0.795413,-0.000974386,0.00940804,-0.00263395,-0.002578,-7.79242e-05,0.000759202,0.00241122,-0.000252006,-0.00102381,-0.00160441
1413393212605760512,-1.06215,0.504979,1.35394,0.604715,-0.00181697,-0.796436,-0.00260425,0.000612023,-0.0110305,-0.00293964,-3.58207e-05,0.000886919,0.00280414,-0.000378386,-0.000584948,-0.00361671
1413393212655760384,-1.06019,0.504572,1.35113,0.605156,-0.00178926,-0.796104,-0.0016735,0.0041062,-0.0126306,-0.00524093,-5.46666e-05,0.000978003,0.00318996,-0.00024391,-0.00143021,-0.00391424
1413393212705760512,-1.06032,0.503972,1.34943,0.605398,-0.00195508,-0.795921,-0.000432066,0.0090315,-0.0115397,-0.00735763,-7.2649e-05,0.00106663,0.00356206,-0.000356739,-0.00258578,-0.00472571
1413393212755760384,-1.06301,0.503803,1.3477,0.605779,0.000162744,-0.79562,0.00451022,0.00987688,0.000180041,0.0011663,-4.27676e-05,0.00116298,0.00397068,-0.00435144,-0.0007176,-0.00582468
1413393212805760512,-1.06368,0.504078,1.34886,0.605616,0.00100938,-0.795742,0.00483155,0.00295826,-0.00688329,0.00173739,-5.05107e-05,0.00128501,0.00433024,-0.00560951,-0.000353073,-0.0104316
1413393212855760384,-1.06942,0.500761,1.3491,0.605495,0.000725716,-0.795832,0.00526257,0.00305965,0.00204106,-0.00131829,-6.24882e-05,0.0013736,0.00469856,-0.00470651,-0.00218721,-0.0119837
1413393212905760512,-1.07185,0.502332,1.34741,0.605692,-0.000110455,-0.795684,0.00495077,0.00568961,0.00364244,-0.0035292,-7.64972e-05,0.00148171,0.00503686,-0.00412291,-0.00244957,-0.0129623
1413393212955760384,-1.06906,0.499822,1.34872,0.605665,0.00024365,-0.795705,0.00489988,0.00409409,-0.00217498,-0.00202234,-8.37193e-05,0.00159812,0.00542101,-0.0063774,-0.0018056,-0.0159904
1413393213005760512,-1.06851,0.499188,1.34868,0.605836,0.000445509,-0.795573,0.00514827,0.00441514,0.00244791,-0.000499407,-8.78993e-05,0.00170375,0.00578067,-0.00774541,-0.00184354,-0.0196505
1413393213055760384,-1.06898,0.498767,1.34801,0.605815,-5.03939e-05,-0.795591,0.00491489,0.00604088,0.00231737,-0.00289879,-0.000103424,0.00180101,0.00610871,-0.00695515,-0.00250914,-0.0190516
1413393213105760512,-1.06821,0.499568,1.34881,0.605843,0.000312503,-0.795568,0.00509799,0.00369153,-0.000139272,-0.00584642,-0.000104381,0.00191114,0.00647607,-0.00900334,-0.00135656,-0.0221901
1413393213155760384,-1.06817,0.499146,1.34826,0.605864,0.000230455,-0.795552,0.00501329,0.00602684,0.00165236,-0.00670593,-0.000113186,0.00199061,0.00682484,-0.00717666,-0.00183984,-0.0225027
1413393213205760512,-1.0702,0.504698,1.34442,0.60616,0.00093246,-0.795318,0.00624958,0.00462386,0.0014935,-0.011587,-0.000120558,0.00204733,0.00716493,-0.00617551,0.00239744,-0.0289596
1413393213255760384,-1.07025,0.504146,1.34538,0.605972,0.00122584,-0.795462,0.00606692,0.00386304,-0.00265412,-0.00811671,-0.000124651,0.00215035,0.00752332,-0.00862636,0.00357252,-0.0297503
1413393213305760512,-1.07104,0.50346,1.34634,0.605868,0.00123541,-0.795541,0.00604647,0.000123549,-0.0044888,-0.00613385,-0.00013139,0.00225963,0.00786018,-0.0120976,0.00313157,-0.0317713
1413393213355760384,-1.08663,0.517549,1.33597,0.606044,0.00398871,-0.795339,0.0114716,0.00237036,0.000577841,-0.0149192,-0.000127155,0.00223467,0.00818084,-0.00913105,0.0245241,-0.0352305
1413393213405760512,-1.08639,0.517584,1.336,0.60607,0.00415306,-0.795317,0.0115556,0.00364167,0.00129819,-0.00781909,-0.000126069,0.00233941,0.00855029,-0.0147251,0.0267223,-0.0357851
1413393213455760384,-1.08696,0.517675,1.33571,0.606094,0.00414229,-0.795297,0.0116702,0.00338312,-0.000339978,-0.00847718,-0.000140977,0.00243046,0.00888689,-0.0170878,0.0271986,-0.0372109
1413393213505760512,-1.08822,0.52055,1.3349,0.606336,0.00404156,-0.795112,0.0117527,0.00730164,0.00453311,-0.00366768,-0.000152939,0.00254462,0.00922278,-0.0215421,0.0266199,-0.0375973
1413393213555760384,-1.08723,0.519363,1.33606,0.606257,0.00400937,-0.795173,0.0116584,0.00590204,0.00531824,-0.00024515,-0.000161178,0.00264809,0.00954871,-0.0247206,0.0282054,-0.0408516
1413393213605760512,-1.08613,0.517818,1.33728,0.606194,0.00411034,-0.795222,0.0115975,0.00396115,0.00426073,0.000460349,-0.000161654,0.00274578,0.00987604,-0.0264228,0.0304436,-0.0443819
1413393213655760384,-1.08555,0.517077,1.33742,0.606254,0.00412883,-0.795178,0.0115141,0.00416307,0.00102829,-0.00221382,-0.000168514,0.00283374,0.0101934,-0.025358,0.0318608,-0.0464807
1413393213705760512,-1.0857,0.517778,1.33728,0.606272,0.00412621,-0.795162,0.0116103,0.00535022,0.0017429,-0.000460217,-0.000186246,0.00293539,0.0105095,-0.0272698,0.030943,-0.0473321
1413393213755760384,-1.08526,0.516952,1.33816,0.606137,0.00430167,-0.795266,0.011538,0.00366735,0.00192875,-0.000735222,-0.00018092,0.00302795,0.0108304,-0.0286775,0.0316752,-0.0498584
1413393213805760512,-1.08522,0.516084,1.3392,0.606017,0.00453063,-0.795355,0.0115845,-0.00169243,0.000617598,-0.000496459,-0.00018481,0.00312409,0.0111456,-0.0322167,0.0338285,-0.0537597
1413393213855760384,-1.08484,0.515561,1.33925,0.606055,0.00515754,-0.795315,0.0120196,0.000811712,-0.000256533,-0.00183835,-0.000194884,0.00318885,0.011447,-0.02838,0.0334876,-0.0519967
1413393213905760512,-1.08558,0.515887,1.33863,0.606041,0.00495318,-0.79533,0.0118936,6.93813e-05,-2.1537e-07,-0.00359723,-0.000206031,0.00326483,0.0117592,-0.0282374,0.0327431,-0.0545311
1413393213955760384,-1.0856,0.516674,1.3386,0.606015,0.0049682,-0.795349,0.011945,0.00345374,0.00174846,-0.00120218,-0.000209056,0.00335429,0.0120592,-0.0284517,0.0322682,-0.052994
1413393214005760512,-1.08552,0.517371,1.33854,0.605957,0.00498166,-0.795392,0.012016,0.00567842,0.0155166,0.00136997,-0.000186403,0.00342677,0.0123465,-0.0286476,0.0330418,-0.0515899
1413393214055760384,-1.08377,0.517359,1.33795,0.606372,0.0051052,-0.795072,0.012195,0.0108421,0.0157182,-0.00326625,-0.000243693,0.00347565,0.0126552,-0.0285477,0.0323694,-0.0534462
1413393214105760512,-1.08435,0.517736,1.33858,0.606001,0.00531831,-0.795351,0.012331,0.00684409,0.00825239,0.000156966,-0.000261536,0.00358331,0.0129756,-0.0326862,0.0352681,-0.0546935
1413393214155760384,-1.08426,0.517322,1.33825,0.606204,0.00537769,-0.795197,0.0122421,0.00744902,0.000970283,-0.00338634,-0.00025335,0.00364612,0.0132545,-0.0328368,0.0385146,-0.0576002
1413393214205760512,-1.08427,0.517292,1.3389,0.606045,0.00542696,-0.795316,0.0124045,0.00410979,0.00291843,-0.00117754,-0.000257381,0.00374567,0.0135672,-0.0368517,0.0384342,-0.0583768
1413393214255760384,-1.08425,0.517358,1.33911,0.606138,0.00556671,-0.795247,0.0122075,0.00295776,0.0014875,-0.000582821,-0.000273139,0.00383517,0.0138434,-0.0389662,0.0383534,-0.0602173
1413393214305760512,-1.08466,0.516698,1.33878,0.606164,0.00533932,-0.795229,0.0121705,-0.00109996,-0.00397491,-0.00408641,-0.000270259,0.00391702,0.0141301,-0.0394533,0.0394801,-0.0665546
1413393214355760384,-1.08427,0.517011,1.33871,0.606348,0.00542967,-0.795083,0.0124839,0.00473697,0.00437522,-0.00266789,-0.000287395,0.00399334,0.0144158,-0.0388971,0.038056,-0.063661
1413393214405760512,-1.08399,0.517675,1.33851,0.606462,0.00552923,-0.794994,0.0126283,0.00781776,0.00568235,-0.00355473,-0.000296257,0.00406463,0.0146766,-0.0395864,0.0372642,-0.0655352
1413393214455760384,-1.0839,0.517712,1.33828,0.606638,0.00549679,-0.794856,0.012845,0.00945962,0.00455729,-0.00118336,-0.000294913,0.00415237,0.0149636,-0.0415176,0.0410861,-0.0669927
1413393214505760512,-1.08425,0.517679,1.33853,0.606559,0.00556509,-0.794919,0.0126433,0.00498718,0.00380845,0.00127082,-0.000301201,0.00423434,0.015242,-0.0438042,0.0413483,-0.0726213
1413393214555760384,-1.08453,0.517208,1.33901,0.606568,0.00552918,-0.79491,0.0127397,0.00183128,-0.000501708,2.62337e-05,-0.000302162,0.00431958,0.0155279,-0.0453701,0.0437914,-0.0774643
1413393214605760512,-1.08468,0.517064,1.33913,0.606538,0.00561636,-0.794935,0.0126075,-0.00116457,0.00136052,-0.000155137,-0.000304947,0.00439469,0.0158038,-0.0461191,0.0437507,-0.0791051
1413393214655760384,-1.08466,0.516766,1.33939,0.606544,0.00560513,-0.79493,0.0126151,0.000753834,-0.00284992,0.00184544,-0.000307804,0.00447598,0.0160781,-0.0469799,0.0454598,-0.0795089
1413393214705760512,-1.08501,0.516667,1.33942,0.606558,0.00556982,-0.79492,0.0125841,-0.00248265,-0.000950503,-0.000655002,-0.000308577,0.00455964,0.0163493,-0.0470628,0.0445924,-0.0803629
1413393214755760384,-1.08512,0.516711,1.33923,0.606562,0.00556431,-0.794918,0.0125215,-0.000609698,-0.0017596,-0.000882395,-0.000307673,0.00463382,0.0166113,-0.0453546,0.0448434,-0.0800877
1413393214805760512,-1.08534,0.516706,1.33908,0.606577,0.00556314,-0.794905,0.0126116,-0.00301033,-0.000532715,-0.00136201,-0.000318547,0.00470555,0.0168805,-0.0451408,0.0449464,-0.0826119
1413393214855760384,-1.08494,0.516517,1.33928,0.606585,0.00557148,-0.794901,0.012552,0.00223516,0.000328408,0.00125841,-0.000331633,0.00478588,0.0171391,-0.0461333,0.0452184,-0.0767056
1413393214905760512,-1.08489,0.516054,1.33917,0.606595,0.00535209,-0.794899,0.01221,0.00140796,-0.00293997,0.000566432,-0.000328137,0.00486855,0.0173969,-0.0453126,0.0458246,-0.079134
1413393214955760384,-1.0851,0.516581,1.33905,0.606615,0.00572739,-0.794877,0.0125016,-0.00238461,-0.00286243,0.00207799,-0.000325747,0.00493659,0.0176578,-0.0466968,0.0459418,-0.0843741
1413393215005760512,-1.08504,0.516915,1.33898,0.606678,0.00550852,-0.794834,0.0122564,-0.000767967,-5.04784e-05,0.000760766,-0.000344357,0.00501471,0.0179066,-0.0442648,0.0423627,-0.0840904
1413393215055760384,-1.08471,0.517328,1.33907,0.606519,0.00551157,-0.794962,0.0118155,0.00068968,-0.00182081,0.00166518,-0.000364159,0.00509159,0.0181716,-0.0436515,0.0406058,-0.0819742
1413393215105760512,-1.08462,0.517889,1.33902,0.606561,0.00549824,-0.794922,0.0123868,0.00172528,-0.00396107,-0.0022987,-0.000376092,0.00516537,0.0184258,-0.0463702,0.0387736,-0.0836013
1413393215155760384,-1.08495,0.517918,1.33884,0.606767,0.00568015,-0.794765,0.0122805,-0.000231617,0.000788586,-0.000203766,-0.000371029,0.00523678,0.0186731,-0.0484608,0.0403558,-0.0875333
1413393215205760512,-1.08453,0.518235,1.33916,0.606671,0.00603827,-0.794833,0.0124271,0.00107183,0.00180216,-0.000263509,-0.000374194,0.00530524,0.0189204,-0.0499947,0.0393233,-0.0863005
1413393215255760384,-1.0844,0.518337,1.33914,0.606765,0.00606844,-0.794758,0.012599,0.0026621,0.00198512,-0.000828194,-0.000385773,0.00537608,0.0191579,-0.0500866,0.0401848,-0.0864736
1413393215305760512,-1.08366,0.518887,1.33923,0.606809,0.0061243,-0.794724,0.0126261,0.00738945,0.00556071,4.24799e-06,-0.000399806,0.00544323,0.019402,-0.0490872,0.0387992,-0.0831654
1413393215355760384,-1.08381,0.519052,1.33923,0.606802,0.0062185,-0.794727,0.0127133,0.00658472,0.00511787,-0.00111298,-0.000417187,0.00551587,0.0196504,-0.0486736,0.0385331,-0.0878937
1413393215405760512,-1.0838,0.519255,1.33938,0.606629,0.00622825,-0.794856,0.012885,0.00355489,0.00699673,-0.000809326,-0.000427258,0.00557987,0.0198837,-0.0479122,0.03978,-0.0923081
1413393215455760384,-1.0842,0.517922,1.33969,0.606401,0.00632277,-0.795034,0.012606,-0.00505036,0.000360931,0.000137956,-0.000415807,0.00564877,0.0201267,-0.0478335,0.0462016,-0.0982674
1413393215505760512,-1.08455,0.516953,1.33991,0.606257,0.00604563,-0.795149,0.0124014,-0.00731116,-0.0044339,-0.000325682,-0.000415422,0.00573196,0.0203708,-0.0503646,0.049038,-0.101733
1413393215555760384,-1.08535,0.516043,1.3401,0.606129,0.0058709,-0.795253,0.0120725,-0.014133,-0.00675951,0.00169235,-0.000405863,0.00581783,0.0206176,-0.0513842,0.0501443,-0.104831
1413393215605760512,-1.08604,0.516196,1.33991,0.606172,0.00584828,-0.795223,0.0119359,-0.0105754,-0.00786129,0.0045306,-0.000400352,0.00588063,0.02086,-0.0519938,0.0519166,-0.102456
1413393215655760384,-1.08606,0.516595,1.33932,0.606109,0.00536097,-0.795272,0.0120772,-0.00310164,-0.00310393,0.00055198,-0.000403188,0.00596542,0.0210712,-0.0494497,0.0503703,-0.100284
1413393215705760512,-1.08638,0.514241,1.33725,0.605703,0.00480051,-0.795588,0.0118498,-0.00797938,-0.0153388,-0.0148429,-0.000379263,0.00601035,0.0212718,-0.046596,0.0594556,-0.112127
1413393215755760384,-1.08646,0.513498,1.33727,0.605184,0.00470868,-0.795987,0.0116244,-0.00260988,-0.00941027,-0.0149822,-0.000392216,0.00607138,0.0214859,-0.0499123,0.0559007,-0.107335
1413393215805760512,-1.08579,0.513588,1.33778,0.604595,0.0046544,-0.796439,0.0112957,0.00280567,-0.00701065,0.00273393,-0.000407867,0.00615471,0.0217321,-0.0535042,0.0489093,-0.102423
1413393215855760384,-1.08544,0.513995,1.33753,0.604287,0.00458668,-0.796673,0.0113187,-0.000711268,-0.00105379,0.001521,-0.000415868,0.00620743,0.0219563,-0.0553003,0.0461079,-0.101131
1413393215905760512,-1.08533,0.514211,1.33781,0.604102,0.00442687,-0.796815,0.0112664,-0.00259439,0.000304357,0.00273791,-0.000429907,0.0062966,0.0221772,-0.0569076,0.0424083,-0.100195
1413393215955760384,-1.08483,0.514446,1.33834,0.603928,0.00425501,-0.796946,0.0114076,0.0015145,0.00431311,0.00313668,-0.000454808,0.00637556,0.0223837,-0.0589988,0.0391219,-0.0957527
1413393216005760512,-1.08429,0.515012,1.33904,0.603909,0.00439614,-0.796969,0.0107808,0.00873474,0.00437374,0.00508943,-0.000462179,0.00645814,0.0225928,-0.0588587,0.0323199,-0.0894616
1413393216055760384,-1.08374,0.515565,1.33949,0.603867,0.00467234,-0.797006,0.0102272,0.00449645,0.00851351,0.00473482,-0.000473703,0.006541,0.0228326,-0.0610386,0.0264888,-0.0827653
1413393216105760512,-1.08438,0.515275,1.33833,0.603809,0.00440767,-0.797051,0.0103073,-0.00134402,0.00191129,-0.00949159,-0.000481999,0.0066001,0.023003,-0.0582882,0.0345346,-0.0880698
1413393216155760384,-1.08284,0.515754,1.33977,0.604024,0.00468039,-0.796885,0.010342,0.00667696,0.0124579,0.00496802,-0.000514125,0.00668735,0.0232437,-0.0661555,0.0254282,-0.0753322
1413393216205760512,-1.08345,0.515734,1.33814,0.603855,0.00462973,-0.797013,0.0104254,-0.000259764,0.00887994,-0.00362336,-0.000511942,0.00672727,0.0234368,-0.0614454,0.0367403,-0.0831462
1413393216255760384,-1.08405,0.515262,1.33602,0.603013,0.00446988,-0.797648,0.0106644,-0.0146306,0.000270912,-0.0068662,-0.000509126,0.0067592,0.0236202,-0.0554194,0.0462184,-0.0922951
1413393216305760512,-1.0848,0.514562,1.33665,0.601802,0.00430992,-0.798566,0.0104207,-0.0130059,-0.00554803,-0.00915776,-0.000524076,0.00684151,0.0238438,-0.0559306,0.0457522,-0.0909908
1413393216355760384,-1.0853,0.513437,1.33704,0.601357,0.00402878,-0.798903,0.0103801,-0.00922939,-0.00578031,-0.0171124,-0.000502705,0.00689548,0.0240523,-0.0537101,0.0522043,-0.093496
1413393216405760512,-1.08535,0.513532,1.33738,0.600724,0.00410949,-0.799379,0.0103459,-0.0106398,-0.0133695,-0.0201051,-0.000523517,0.00694688,0.0242651,-0.0563039,0.0481264,-0.0892845
1413393216455760384,-1.08528,0.513542,1.33816,0.600672,0.00449462,-0.79942,0.010054,-0.0124801,-0.00642416,0.00228116,-0.000525059,0.00702711,0.0244919,-0.0605873,0.0490441,-0.0813163
1413393216505760512,-1.08637,0.512623,1.33857,0.598884,0.00405936,-0.800769,0.00956215,-0.00733609,-0.00439972,0.00793483,-0.000509573,0.00704786,0.0246916,-0.0656624,0.0571754,-0.0793638
1413393216555760384,-1.08665,0.513092,1.33876,0.598198,0.00342445,-0.801294,0.00873391,-0.0106985,0.00056069,-0.0279393,-0.000524574,0.00713276,0.0248768,-0.0614479,0.0528658,-0.0774949
1413393216605760512,-1.08674,0.513464,1.33804,0.597801,0.00192656,-0.801593,0.00890719,-0.0122791,0.00783013,-0.0249577,-0.000516238,0.00718408,0.0250545,-0.0576547,0.0515863,-0.0753065
1413393216655760384,-1.08583,0.513937,1.33848,0.598537,0.00171043,-0.801054,0.00796078,-0.00475967,0.00146918,0.0093107,-0.000539456,0.00723637,0.0252819,-0.0550254,0.0443949,-0.0657369
1413393216705760512,-1.08569,0.514353,1.33989,0.599198,0.0020257,-0.800581,0.00523418,0.0106483,0.0126679,0.0217693,-0.000528649,0.00730275,0.0254834,-0.0567903,0.0454703,-0.0649021
1413393216755760384,-1.08416,0.515504,1.34143,0.599491,0.00230322,-0.800375,0.00226014,0.00758887,0.0157503,0.0377876,-0.000553397,0.00736326,0.0257042,-0.0601451,0.0424978,-0.0597178
1413393216805760512,-1.08343,0.51602,1.34413,0.600197,0.00271803,-0.799848,-0.000272956,0.0143495,0.00477423,0.0770949,-0.000582727,0.00739532,0.0258625,-0.0604446,0.0461506,-0.0591551
1413393216855760384,-1.08259,0.516862,1.34843,0.601094,0.00283836,-0.79917,-0.00245812,0.0214966,0.0110918,0.0804498,-0.000585004,0.00748128,0.0260379,-0.0583707,0.0430778,-0.0575554
1413393216905760512,-1.08137,0.517013,1.35413,0.602973,0.00288056,-0.797744,-0.0045852,0.0302776,-0.00327603,0.113602,-0.000613997,0.00747374,0.0262327,-0.0571267,0.0470103,-0.0571551
1413393216955760384,-1.07881,0.516512,1.36057,0.603112,0.00394817,-0.79761,-0.00776683,0.0409291,-0.00908609,0.125905,-0.000608826,0.00751847,0.0264109,-0.0545564,0.0503485,-0.0528664
1413393217005760512,-1.07599,0.516123,1.36777,0.602551,0.00405437,-0.798011,-0.00977512,0.0593397,-0.0199337,0.143148,-0.000634367,0.00761487,0.0265771,-0.0540967,0.0533888,-0.049083
1413393217055760384,-1.07296,0.514253,1.3791,0.600402,0.00422025,-0.799614,-0.0108308,0.0673849,-0.0469741,0.216639,-0.000636177,0.00767545,0.0268026,-0.0614833,0.0572954,-0.0462943
1413393217105760512,-1.06983,0.512261,1.39244,0.599246,0.0035397,-0.800478,-0.0112456,0.0829567,-0.0480167,0.270271,-0.000648699,0.00775709,0.0269671,-0.0649873,0.0542336,-0.0419773
1413393217155760384,-1.06604,0.508138,1.40767,0.597619,0.00260026,-0.801696,-0.0113884,0.088647,-0.0740427,0.279091,-0.000662085,0.00786382,0.0271559,-0.0679826,0.0578485,-0.0390036
1413393217205760512,-1.06055,0.504787,1.42314,0.596477,0.002416,-0.802546,-0.0113985,0.105172,-0.0827105,0.268929,-0.000686688,0.0079336,0.0273323,-0.0662167,0.0524789,-0.0288655
