#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1413393212255760384,-1.07611,0.492467,1.32992,0.602589,-0.00181322,-0.798042,0.00347094,-0.00122076,0.00655956,0.0012763,-0.00039347,0.00472607,0.0164,-0.00162379,2.97086e-05,0.000451162
1413393212305760512,-1.13486,0.518819,1.3759,0.602646,-0.00118174,-0.797998,0.0039749,-0.000685164,0.00234533,0.000628658,-0.000391008,0.00479801,0.0166599,-0.00231352,4.19496e-05,0.000644464
1413393212355760384,-0.653989,0.151524,1.33244,0.602605,0.00724959,-0.797939,0.0104119,-0.00384125,-0.00159713,0.000536509,-0.000414472,0.00486575,0.0169313,-0.00297244,6.17269e-05,0.000832463
1413393212405760512,-0.833215,0.282972,1.02332,0.602558,0.00907739,-0.797936,0.0118738,-0.00246749,0.00120655,-0.000703644,-0.000429288,0.00495223,0.0172019,-0.0037478,9.14071e-05,0.00109462
1413393212455760384,-0.894402,0.329124,1.16153,0.60222,0.023089,-0.797684,0.0223052,-0.000131334,-0.00146656,0.00139296,-0.000418783,0.00502344,0.0174677,-0.00405274,0.00011432,0.00131992
1413393212505760512,-0.841574,0.291948,0.0269043,0.602608,0.0124212,-0.79781,0.0144856,-0.00193118,-0.00440873,0.00170344,-0.000434768,0.00510217,0.0177126,-0.00506547,0.000161163,0.00141598
1413393212555760384,-0.855277,0.303883,0.453533,0.602328,0.0228096,-0.797613,0.0222384,-0.00105502,-0.00513792,-0.0011188,-0.000448954,0.0051769,0.0179789,-0.00524297,8.5472e-05,0.00148062
1413393212605760512,-0.847926,0.301406,0.463826,0.602381,0.0209474,-0.797657,0.0210346,-0.00146536,0.00210786,-0.000404051,-0.000464829,0.00524926,0.0182444,-0.00590125,0.000212668,0.00162503
1413393212655760384,-0.850243,0.300375,0.289009,0.602462,0.0178798,-0.797734,0.0184603,-0.00146397,-0.000524484,-0.000322293,-0.000482531,0.0053247,0.0185165,-0.00687169,0.000116302,0.00180785
1413393212705760512,-0.848056,0.297953,0.305546,0.602558,0.0153123,-0.797748,0.0169878,0.00189582,-0.00257907,0.000122783,-0.000483513,0.00538898,0.0187307,-0.00754346,0.000189092,0.00176163
