#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1413393212255760384,-1.07611,0.492467,1.32992,0.602657,-0.0017444,-0.797992,0.00338306,-0.00133204,0.00684264,0.00137272,-0.00030652,0.00389223,0.0136047,-0.00135496,2.69925e-05,0.000374613
1413393212305760512,-1.01822,0.423398,1.33749,0.60266,0.000701467,-0.797981,0.0053151,-0.000684566,0.00245492,0.000668154,-0.000322172,0.00398011,0.0138899,-0.0020667,4.04513e-05,0.00057431
1413393212355760384,-0.922473,0.380083,1.30637,0.60241,0.0196592,-0.797699,0.0197794,-0.00394931,-0.00203528,0.000661822,-0.000345575,0.0040507,0.014164,-0.00268183,7.10028e-05,0.00075316
1413393212405760512,-0.967018,0.391393,1.18607,0.60268,0.00778635,-0.79787,0.0109024,-0.0041544,0.000420107,-0.00107516,-0.000358543,0.00414452,0.0144638,-0.00356859,3.03025e-05,0.000974788
1413393212455760384,-0.951727,0.380541,0.910237,0.602778,0.00644941,-0.79782,0.0100899,-0.00318484,-0.00609461,-0.000314394,-0.000369318,0.00422361,0.0147224,-0.00432898,5.09782e-05,0.0011296
1413393212505760512,-0.974242,0.398858,1.52948,0.602575,0.0173255,-0.797668,0.0181712,-0.00265059,-0.00484802,0.00156176,-0.00036989,0.00431435,0.0150122,-0.00494147,1.24862e-05,0.00136631
1413393212555760384,-0.966927,0.387133,1.7298,0.602766,0.00369653,-0.79787,0.00793773,-0.00213037,-0.00645166,-0.002352,-0.000391329,0.00439405,0.015278,-0.00587381,0.000239829,0.00157567
1413393212605760512,-0.967346,0.385539,1.90455,0.602787,0.00252608,-0.797867,0.00714603,-0.00207894,0.0010413,-0.00106467,-0.000393418,0.0044815,0.0155695,-0.00651819,0.000220451,0.00163838
1413393212655760384,-0.959457,0.382542,1.83005,0.602723,0.00211496,-0.79792,0.00667504,-0.00212894,-0.00140671,-0.000552261,-0.000402346,0.00456454,0.0158541,-0.007164,0.000410835,0.00173394
1413393212705760512,-0.957179,0.38098,1.85406,0.602793,0.000553541,-0.797876,0.00596311,0.00138236,-0.00318236,-7.77932e-05,-0.000406474,0.00464416,0.0161246,-0.00780239,0.000510413,0.00160242
1413393212755760384,-0.950591,0.372838,1.24841,0.602685,0.000366462,-0.797962,0.00528115,0.000540784,0.00132669,0.000833261,-0.000409467,0.00472927,0.016402,-0.00832997,0.000861869,0.00218296
1413393212805760512,-0.980677,0.404806,1.15198,0.602302,0.0205877,-0.79773,0.0208756,-6.48855e-06,-0.00155296,0.000425269,-0.000401078,0.0047947,0.0166625,-0.00846368,0.00198464,0.00286416
1413393212855760384,-0.973763,0.401934,0.900784,0.602253,0.0168515,-0.797925,0.0179882,-0.000257194,0.00203203,0.000965847,-0.000408066,0.00486662,0.0169441,-0.00841753,0.00284477,0.00403449
1413393212905760512,-0.974747,0.401996,1.10623,0.602279,0.0171542,-0.797893,0.0182488,-0.00171816,0.00161856,-4.55609e-05,-0.000421843,0.00495411,0.0172136,-0.00926263,0.00311015,0.00438979
1413393212955760384,-0.974337,0.401442,1.0928,0.602259,0.0171063,-0.797908,0.018302,-0.00236526,-0.00187567,-0.00158195,-0.000423725,0.00502418,0.0174694,-0.00961495,0.00332511,0.00461043
1413393213005760512,-0.974037,0.40111,1.06381,0.602307,0.0170757,-0.797874,0.0182253,-0.00123072,0.00138195,-0.000807304,-0.000431658,0.0051039,0.0177233,-0.0101014,0.00345948,0.00494197
