#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1413393212255760384,-1.07611,0.492467,1.32992,0.602398,-0.00116116,-0.798191,0.00261789,-2.99791e-05,0.0102951,0.00278065,-9.4134e-05,0.00102775,0.00359664,-4.71527e-05,1.60319e-05,2.74092e-06
1413393212305760512,-1.34173,0.264185,1.87864,0.603341,0.00634994,-0.797399,0.0096749,-0.00416203,0.00128881,0.000448873,-0.000103309,0.00116002,0.00401524,-0.00058804,2.60409e-05,0.000142723
1413393212355760384,-1.18443,0.362066,1.62876,0.602581,0.0181712,-0.797643,0.0182097,-0.00436072,0.000191116,0.00146285,-0.00012381,0.00125536,0.00435007,-0.000671675,1.5263e-05,0.000142513
1413393212405760512,-1.21891,0.316592,1.33068,0.602785,0.00583328,-0.797825,0.00954462,-0.00332986,-0.000339791,-0.00101412,-0.000106789,0.00138557,0.00476147,-0.0015915,-9.19127e-06,0.0002247
1413393212455760384,-1.19156,0.313855,1.35616,0.602811,0.00218194,-0.79784,0.00807913,-0.000365181,-0.00747601,-0.000505442,-0.000133755,0.00148727,0.00508348,-0.00190345,1.94066e-05,0.000495902
1413393212505760512,-1.2178,0.338155,1.50045,0.602626,0.0111136,-0.797815,0.0144864,-0.00117031,-0.00590244,0.00123913,-0.000143223,0.00159682,0.00545679,-0.00224956,-0.000117899,0.000399632
1413393212555760384,-1.22118,0.336883,1.51423,0.602611,0.0105239,-0.797841,0.0141132,-0.00107451,-0.00709802,-0.00220569,-0.000160668,0.00169927,0.0058173,-0.00244687,-0.000166597,0.000326431
1413393212605760512,-1.20729,0.32617,1.52452,0.602339,-0.00139567,-0.798224,0.0050337,-0.00175785,0.00152253,-0.000381612,-0.000176028,0.0017985,0.00614203,-0.00206813,0.000221854,0.000615946
1413393212655760384,-1.20223,0.320776,1.4524,0.602364,-0.00089605,-0.798206,0.00487472,-0.00181227,-0.000146041,0.000239981,-0.000179077,0.00189828,0.00650421,-0.00220092,0.000433538,0.000738602
1413393212705760512,-1.20039,0.318072,1.41687,0.602424,-0.000896307,-0.79816,0.0049948,0.00169685,-0.00235117,0.00104276,-0.000170965,0.00199557,0.00686137,-0.00202571,0.000558333,0.000539077
1413393212755760384,-1.20331,0.322472,1.4626,0.602479,0.000729863,-0.798113,0.00585249,0.00148519,0.00203736,0.00197513,-0.000182292,0.00209967,0.0072297,-0.00290802,0.000823751,0.00111894
1413393212805760512,-1.20482,0.323231,1.44677,0.602585,0.00189514,-0.798023,0.00689641,0.000822759,-0.00115045,0.00238306,-0.000194465,0.00219406,0.00756851,-0.00299888,0.00122142,0.00125603
1413393212855760384,-1.20869,0.327951,1.45193,0.602501,0.00365732,-0.798069,0.00808927,0.000495064,0.00217816,0.0015861,-0.000204212,0.00229324,0.00790521,-0.00351947,0.00145282,0.00135805
1413393212905760512,-1.20102,0.322299,1.51539,0.602707,-0.0035146,-0.797951,0.00262339,-0.0017906,0.00183738,0.000176131,-0.000207114,0.0024067,0.0082315,-0.00521381,0.00110642,0.00266751
1413393212955760384,-1.20075,0.320901,1.53311,0.602598,-0.00389389,-0.798032,0.00246617,-0.00230736,-0.00148792,-0.00112899,-0.000214135,0.00249586,0.00858474,-0.00533784,0.00127735,0.00249574
1413393213005760512,-1.20039,0.318089,1.5158,0.602576,-0.0045386,-0.798047,0.00183359,-0.000537112,0.0016426,-4.1704e-05,-0.000227214,0.00257883,0.00891047,-0.00508084,0.00122175,0.00234275
1413393213055760384,-1.18146,0.298113,1.43332,0.603046,-0.0158505,-0.797517,-0.00716334,-0.00140951,2.54234e-05,-0.00065936,-0.000232054,0.00271567,0.00931579,-0.00936502,-0.00231689,0.0030826
1413393213105760512,-1.19713,0.315255,1.4711,0.60284,-0.00650344,-0.797835,0.000720993,-0.00184763,-0.0011684,-0.00463569,-0.000251857,0.00281138,0.00961672,-0.00970479,0.000637571,0.00458724
1413393213155760384,-1.19802,0.315974,1.47563,0.602646,-0.00618771,-0.797984,0.000705735,-0.000624615,0.000421423,-0.000863454,-0.000255961,0.00290088,0.00991845,-0.00917101,0.000954195,0.00344002
1413393213205760512,-1.20024,0.318531,1.47727,0.602722,-0.00525514,-0.797933,0.00148177,0.00069646,0.00103244,-0.000207403,-0.000266976,0.00299415,0.0102663,-0.00961252,0.00108014,0.00393596
1413393213255760384,-1.20012,0.31877,1.46887,0.602681,-0.00525761,-0.797964,0.00134818,0.0021202,-1.32399e-05,0.00266408,-0.00028263,0.0030927,0.0105567,-0.0096257,0.000971268,0.0034794
1413393213305760512,-1.20054,0.318776,1.46842,0.602776,-0.00509297,-0.797893,0.00134378,0.0011134,-0.00197959,0.00287898,-0.00027689,0.00317655,0.0108833,-0.00971971,0.00105123,0.00368449
1413393213355760384,-1.20013,0.318966,1.46654,0.60275,-0.00522285,-0.797912,0.00174264,0.0024011,0.00191875,0.00105453,-0.00029108,0.00325489,0.0111787,-0.00919724,0.00104429,0.00346351
1413393213405760512,-1.18026,0.295726,1.41786,0.602878,-0.0185933,-0.797557,-0.00978614,0.00227755,0.00182878,0.00366305,-0.000286519,0.00334637,0.0114951,-0.00952874,-0.00468241,-0.000100869
1413393213455760384,-1.17616,0.290349,1.39563,0.602939,-0.0199726,-0.797463,-0.0109081,0.000721309,-0.00117578,0.00166477,-0.00028677,0.00342505,0.0118145,-0.0105844,-0.00627573,-0.0028568
1413393213505760512,-1.17621,0.289366,1.38133,0.602946,-0.0198532,-0.79746,-0.0109666,-0.000792468,-0.000432633,0.00216142,-0.000290953,0.00351472,0.0121109,-0.0110489,-0.00642932,-0.00305835
1413393213555760384,-1.18841,0.304626,1.42689,0.602879,-0.0151619,-0.797654,-0.00745624,-0.000172424,0.00127972,0.00297409,-0.000256136,0.00357895,0.0123932,-0.00959851,-0.00538271,-0.000789975
1413393213605760512,-1.18901,0.305391,1.42693,0.602883,-0.0149967,-0.797657,-0.00717221,0.000770511,0.00244885,0.00216919,-0.000307392,0.00364426,0.0127083,-0.00927605,-0.00550696,-0.000770225
1413393213655760384,-1.18917,0.305987,1.42573,0.602892,-0.014782,-0.797653,-0.00725286,0.000563637,0.000449907,0.000362521,-0.000319172,0.00375008,0.0130338,-0.0108083,-0.00531549,-0.000714811
1413393213705760512,-1.18914,0.306225,1.42485,0.602904,-0.0147765,-0.797646,-0.00705534,0.000540867,-0.00179863,-0.000255516,-0.000310882,0.00380976,0.0133024,-0.0106583,-0.00495768,-0.000401213
1413393213755760384,-1.1894,0.306435,1.42274,0.602886,-0.0147548,-0.79766,-0.00704324,0.00105817,-0.000635159,-0.00203369,-0.000314326,0.00390615,0.0136185,-0.0123494,-0.00536555,-0.000351003
1413393213805760512,-1.18999,0.30725,1.42534,0.602907,-0.0146358,-0.797648,-0.00689658,5.6177e-05,-0.000428867,-0.00473907,-0.000329775,0.00399577,0.0139088,-0.0140451,-0.00581925,-0.000388619
1413393213855760384,-1.19099,0.308464,1.42542,0.602931,-0.0146272,-0.797631,-0.00676317,-0.000973686,-0.00175358,-0.0027896,-0.000346788,0.00407109,0.0141826,-0.0143356,-0.00659309,-0.00028684
1413393213905760512,-1.19166,0.309131,1.42301,0.602922,-0.0146035,-0.797638,-0.0067507,-0.00017192,-0.00389189,-0.0029347,-0.000362348,0.00416371,0.0144815,-0.0158216,-0.00707924,0.00111181
1413393213955760384,-1.19196,0.309252,1.42148,0.602869,-0.01468,-0.797676,-0.00677054,0.000804956,-0.00418404,-0.000115317,-0.000370198,0.00424412,0.0147438,-0.01681,-0.00742066,0.00126662
1413393214005760512,-1.19162,0.308531,1.42195,0.60279,-0.0148482,-0.797733,-0.00680207,0.00102911,0.00971802,0.0033567,-0.000380437,0.00433595,0.0150266,-0.0179423,-0.00779166,0.00167427
1413393214055760384,-1.1918,0.308821,1.42163,0.602921,-0.0150146,-0.797628,-0.00706146,0.00257524,0.00649638,0.00120283,-0.000391649,0.00441258,0.0152997,-0.0183121,-0.00816245,0.00121339
1413393214105760512,-1.19164,0.308708,1.4222,0.602633,-0.0148285,-0.797851,-0.00694408,0.000270813,0.00213874,0.00240845,-0.000393223,0.00449796,0.0155891,-0.0187037,-0.00771184,0.000490824
1413393214155760384,-1.19089,0.307855,1.42055,0.602821,-0.0150024,-0.797705,-0.00702584,0.00259661,-0.000422068,0.0010154,-0.000400572,0.00457921,0.0158714,-0.0198523,-0.00818221,-0.000920179
1413393214205760512,-1.19062,0.307758,1.42125,0.60275,-0.0148681,-0.797763,-0.0067849,0.000432318,0.00190674,0.000643054,-0.000403851,0.00465764,0.0161412,-0.02019,-0.00833907,-0.00165491
1413393214255760384,-1.1905,0.307833,1.41974,0.60289,-0.0148615,-0.797654,-0.00711461,7.37723e-05,0.000550366,0.000368081,-0.000405091,0.00474329,0.0164192,-0.0213506,-0.00835957,-0.00240008
1413393214305760512,-1.19029,0.307779,1.41973,0.602905,-0.0150317,-0.797641,-0.00698079,0.000452289,-0.00321868,-0.00109071,-0.000402458,0.00481514,0.016679,-0.0204364,-0.00807857,-0.00211898
1413393214355760384,-1.19053,0.308193,1.41851,0.602931,-0.0148869,-0.797625,-0.00690521,0.000140415,0.00139531,0.00071551,-0.000416851,0.00488475,0.0169525,-0.0199497,-0.00848742,-0.0028091
1413393214405760512,-1.18931,0.306697,1.42232,0.603037,-0.0154174,-0.79753,-0.00738527,0.000187671,-0.00059941,-0.000100177,-0.000430136,0.00497176,0.0172215,-0.021743,-0.00851708,-0.00236077
1413393214455760384,-1.18954,0.307039,1.42298,0.603099,-0.0152469,-0.797489,-0.00709668,-0.000587301,0.000752759,0.000997121,-0.000431428,0.00504175,0.0174775,-0.0211655,-0.00828643,-0.0030022
1413393214505760512,-1.18824,0.305871,1.4211,0.603145,-0.0157735,-0.79744,-0.00760925,-0.00120305,0.000162241,0.00270437,-0.000438545,0.00512154,0.0177322,-0.0214525,-0.00861098,-0.00434704
1413393214555760384,-1.18607,0.303831,1.41225,0.603304,-0.0164197,-0.797303,-0.00793425,-0.000931844,-0.00124474,0.00112029,-0.000456686,0.00519273,0.0179873,-0.0217998,-0.00906788,-0.00738836
1413393214605760512,-1.18404,0.302238,1.38506,0.603448,-0.0168675,-0.797179,-0.00846396,-0.00231599,0.000909397,0.000683166,-0.000470241,0.00526512,0.0182555,-0.022238,-0.0090075,-0.0114828
1413393214655760384,-1.18397,0.302347,1.37962,0.603508,-0.0169528,-0.797133,-0.00843537,-3.54753e-06,-0.00189468,0.00158041,-0.000486255,0.00534259,0.0185321,-0.0236799,-0.00989563,-0.00997737
1413393214705760512,-1.18408,0.302332,1.37928,0.603529,-0.0170793,-0.797113,-0.00851809,-0.0013708,-0.000327631,-0.0011316,-0.000487106,0.00540727,0.0187479,-0.0233469,-0.00949663,-0.0110026
1413393214755760384,-1.18462,0.303015,1.3796,0.603526,-0.0171504,-0.797112,-0.00864328,0.000183922,-0.00141532,-0.000196334,-0.000492002,0.00548554,0.0190013,-0.0240574,-0.00987493,-0.0101539
1413393214805760512,-1.18494,0.303064,1.37919,0.603541,-0.0171488,-0.797101,-0.00858433,0.000918697,-0.000250953,-0.0002372,-0.000501916,0.00555418,0.0192236,-0.0238971,-0.00914824,-0.0103909
1413393214855760384,-1.18465,0.302929,1.37633,0.60353,-0.0172959,-0.797105,-0.00879896,0.00117727,0.000913109,-0.000238054,-0.00050759,0.0056153,0.0194619,-0.0228858,-0.00874395,-0.0101481
1413393214905760512,-1.1844,0.30276,1.37613,0.603504,-0.0174235,-0.79712,-0.00891322,0.00146957,-0.000213621,-0.000224196,-0.000524767,0.00569495,0.0197211,-0.0233357,-0.00929782,-0.010444
1413393214955760384,-1.18412,0.302565,1.37749,0.60348,-0.0177,-0.797131,-0.00897457,0.00114911,0.000925339,0.00111972,-0.000542303,0.00575935,0.0199585,-0.0232534,-0.0101231,-0.00949964
1413393215005760512,-1.18291,0.3017,1.37475,0.603438,-0.0179862,-0.797154,-0.00924217,0.00111486,0.00181541,0.00197039,-0.000524681,0.00582635,0.0202077,-0.0235691,-0.00804594,-0.0124646
1413393215055760384,-1.18068,0.299703,1.37137,0.603256,-0.01878,-0.797263,-0.0101067,-0.00050235,-0.00193533,0.00306481,-0.000521949,0.00589996,0.0204529,-0.0247427,-0.00709265,-0.0150778
1413393215105760512,-1.17898,0.298034,1.36796,0.603164,-0.0191826,-0.797321,-0.010232,-0.00113963,-0.00746985,-0.00269322,-0.000510384,0.00597018,0.0206934,-0.0247849,-0.00720231,-0.0169464
1413393215155760384,-1.17691,0.295867,1.36489,0.603323,-0.0198251,-0.797178,-0.010795,-0.000588831,-0.00213124,-0.00105841,-0.000504874,0.00601712,0.0209113,-0.0232765,-0.00717766,-0.0174426
1413393215205760512,-1.17495,0.293853,1.36454,0.603206,-0.0203808,-0.797243,-0.0114215,-0.00196129,-0.00336577,-0.00301454,-0.000510887,0.00609505,0.021138,-0.0222942,-0.00853192,-0.0144727
1413393215255760384,-1.17335,0.292186,1.35845,0.603218,-0.0210614,-0.797211,-0.0117683,-0.00235692,-0.00329198,-0.00396007,-0.00050084,0.00613663,0.0213443,-0.0214553,-0.00656097,-0.0171362
1413393215305760512,-1.17144,0.290378,1.35599,0.60318,-0.0218266,-0.79721,-0.012433,-0.00417574,-0.00261191,-0.00369517,-0.000507753,0.00620531,0.0215961,-0.0245482,-0.0084738,-0.0151302
1413393215355760384,-1.1701,0.288281,1.35493,0.603201,-0.0224041,-0.797169,-0.0129846,-0.00325787,-0.00450432,-0.00392006,-0.000504359,0.00629208,0.0218705,-0.0288603,-0.0101412,-0.0148343
1413393215405760512,-1.16941,0.287139,1.35451,0.603056,-0.0226594,-0.797268,-0.0132093,-0.00418771,-0.00214097,-0.00216135,-0.000498687,0.00635176,0.0221018,-0.0307202,-0.0109982,-0.0163211
1413393215455760384,-1.16938,0.286441,1.35459,0.602896,-0.0227043,-0.797385,-0.0133672,-0.00687786,-0.00171356,0.000153109,-0.000510003,0.00643537,0.0223206,-0.0317017,-0.0126825,-0.017065
